Text,Entities
"This work was supported in part by the National Natural Science Foundation of China under Grant U1764261, Grant 61733013, Grant 61922063, Grant 61873311, Grant 61872271, and Grant 61763045, in part by the Self-Planned Task of State Key Laboratory of Robotics and Systems of Harbin Institute of Technology under Grant SKLRS201801A03, in part by the Natural Science Foundation of Shanghai under Grant 19ZR1478900, and in part by the China Scholarship Council.","[(39,83,'institution'),(0,0,'award-id'),(96,104,'award-id'),(112,120,'award-id'),(128,136,'award-id'),(144,152,'award-id'),(160,168,'award-id'),(180,188,'award-id'),(205,304,'institution'),(0,0,'award-id'),(317,331,'award-id'),(348,386,'institution'),(0,0,'award-id'),(399,410,'award-id'),(431,456,'institution'),(0,0,'award-id')]"
This work was supported in part by the National Natural Science Foundation of China under Grant 61005042 and Grant 11671007.,"[(39,83,'institution'),(96,104,'award-id'),(115,123,'award-id')]"
"This work was supported in part by National Science Foundation of China under Grant 71801081, Grant 71871149, Grant 71901174, Grant 71901182, and Grant 71974053, in part by the Chinese Ministry of Education under Grant 18YJC630240, in part by the NSF of Jiangsu Province under Grant BK20180499, and in part by Sichuan University under Grant sksyl201705 and Grant 2018hhs-58.","[(35,71,'institution'),(0,0,'award-id'),(84,92,'award-id'),(100,108,'award-id'),(116,124,'award-id'),(132,140,'award-id'),(152,160,'award-id'),(177,206,'institution'),(0,0,'award-id'),(219,230,'award-id'),(247,270,'institution'),(0,0,'award-id'),(283,293,'award-id'),(310,328,'institution'),(0,0,'award-id'),(341,352,'award-id'),(363,373,'award-id')]"
This work was supported by the National Natural Science Foundation of China under Grant 61703291.,"[(31,75,'institution'),(88,96,'award-id')]"
"This work was supported in part by a Grant from the Research Grants Council of the Hong Kong Special Administrative Region, China, under Project CityU11215618, in part by a Grant from Guangdong-Hong Kong-Macao Greater Bay Area Center for Brain Science and Brain-Inspired Intelligence Fund, China, under Project 20019009, and in part by a Grant from the City University of Hong Kong under Project 7004614.","[(52,129,'institution'),(145,158,'award-id'),(184,295,'institution'),(311,319,'award-id'),(353,381,'institution'),(396,403,'award-id')]"
This work was supported by the Society of Academic Urologists MSN205847.,"[(31,61,'institution'),(62,71,'award-id')]"
"This work was supported in part by the National Major Program for Technological Innovation 2030–New Generation Artificial Intelligence under Grant 2018AAA0100500, in part by the National Natural Science Foundation of China under Grant 61960206008 and Grant 62072375, and in part by the Fundamental Research Funds for the Central Universities under Grant 3102019AX10.","[(39,134,'institution'),(147,161,'award-id'),(178,222,'institution'),(235,246,'award-id'),(257,265,'award-id'),(286,341,'institution'),(354,365,'award-id')]"
"This work was supported by the Ministry of Human Resource Development, Govt. of India, and Ministry of Power, Govt. of India, under the project titled “Design, Development and Control of High-Speed Switched Reluctance Generator for Direct-Coupled Operation with Thermal Turbo-Machinery.”","[(31,85,'institution'),(91,124,'institution'),(152,285,'institution')]"
"This work was supported in part by Faculty Development Competitive Research Grant of Nazarbayev University (Project No. 090118FD5318), Nazarbayev University.","[(35,106,'institution'),(120,132,'award-id'),(85,106,'institution')]"
This work was supported by the state of Saxony-Anhalt as part of the support of graduate students.,"[(40,97,'institution')]"
"This work is part of the research conducted in the Flexible Electrical Networks Research Campus, Project 2: Equipment and Network Technologies for Medium-Voltage DC Applications (FKZ03SF0489) together with the outcome of Project 4: Design, Construction and Testing Campus FEN Research Grid (FKZ03SF0491A), funded by the German Federal Ministiry of Education and Research (BMBF).","[(51,95,'institution'),(97,177,'institution'),(179,190,'award-id'),(221,289,'institution'),(291,303,'award-id'),(320,370,'institution')]"
"This work was supported by the Ministry of Shipping, Government of India, under project MSR-1327-WRC.","[(31,72,'institution'),(88,100,'award-id')]"
This work was supported by the project from State Grid Corporation of China (52110419000R).,"[(44,75,'institution'),(77,89,'award-id')]"
This work was supported in part by the National Natural Science Foundation of China under Major Project 51991381 and in part by the Scientific Research Foundation of Graduate School of Southeast University YBPY1936.,"[(39,83,'institution'),(104,112,'award-id'),(206,214,'award-id')]"
"This work was supported by the Department of Science and Technology, India, under Project Grant ECR/2017/001079.","[(31,74,'institution'),(96,111,'award-id')]"
This work was supported in part by the Lakehead University NSERC Discovery under Grant 2020-04088 and in part by the Lakehead University NSERC ECR-Discovery Launch Supplement under Grant 2020-00423.,"[(39,74,'institution'),(87,97,'award-id'),(117,174,'institution'),(187,197,'award-id')]"
"This work was supported in part by the National Council for scientific and Technological Development (CNPq), in part by the Federal Institute of Paraíba (IFPB) - Campus João Pessoa, and in part by the Post-Graduate Program in Electrical Engineering (PPgEE-COPELE), Department of Electrical Engineering, Federal University of Campina Grande (UFCG) - Campus Campina Grande.","[(39,100,'institution'),(124,180,'institution'),(303,339,'institution')]"
"This work was supported by the National Natural Science Foundation of China under Grants 51522706, 51877214, and 51607187 and in part by the Doctoral Innovation Fund of Naval University of Engineering.","[(31,75,'institution'),(89,97,'award-id'),(99,107,'award-id'),(113,121,'award-id'),(141,200,'institution')]"
This work was supported by an internal GM project which was fully funded by GM R&D.,"[(76,82,'institution')]"
"This work was supported in part by the Research, Technological Development and Innovation Programs of the Spanish Ministry Economy and Competitiveness, under Grant MINECO-17-ENE2016-80047-R and in part by the Government of Asturias under project IDI/2018/000188 and FEDER funds.","[(39,98,'institution'),(106,150,'institution'),(164,189,'award-id'),(209,231,'institution'),(246,261,'institution')]"
"This work was supported in part by the Research, Technological Development, and Innovation Programs of the Spanish Ministry Economy and Competitiveness, under Grant MINECO-17-ENE2016-80047-R, in part by the “Oviedo Siembra Talento” program of the Oviedo City Council, and in part by the Government of Asturias under project IDI/2018/000188 and FEDER funds.","[(39,99,'institution'),(107,151,'institution'),(165,190,'award-id'),(247,266,'institution'),(287,309,'institution'),(324,339,'award-id')]"
"This work was supported by Kyosan Electric Manufacturing Co., Ltd.","[(27,65,'institution')]"
"The work of M.S. Javadi, M. Lotfi, and J.P.S. Catalão was supported by FEDER funds through COMPETE 2020 and by Portuguese funds through FCT under POCI-01-0145-FEDER-029803 (02/SAICT/2017). The work of J. M. Guerrero was supported by VILLUM FONDEN under the VILLUM Investigator Grant 25920: Center for Research on Microgrids (CROM).","[(71,82,'institution'),(136,139,'institution'),(146,171,'award-id'),(173,186,'award-id'),(283,288,'award-id')]"
This work was supported by the sponsorship of National Natural Science Foundation of China under Grant U1866211.,"[(46,90,'institution'),(103,111,'award-id')]"
This work was supported by the National Natural Science Foundation of China under Project 51707072.,"[(31,75,'institution'),(90,98,'award-id')]"
"This work was supported by the Masdar Institute (now Khalifa University), Abu Dhabi, UAE under Cooperative Agreement between the Masdar Institute and the Massachusetts Institute of Technology (MIT), Cambridge, MA, USA—Reference 02/MI/MIT/CP/11/07633/GEN/G/00.","[(31,47,'institution'),(154,191,'institution'),(228,258,'award-id')]"
This work was supported by the National Research Foundation of Korea (NRF) grant funded by the South Korea government (MSIT) under Grant NRF-2019R1A2C1084104.,"[(31,68,'institution'),(95,117,'institution'),(137,157,'award-id')]"
This work was supported by the Engineering and Physical Sciences Research Council.,"[(31,81,'institution')]"
This work was supported by National Natural Science Foundation of China (NSFC) under Grants 51877094 and 51907075.,"[(27,71,'institution'),(92,100,'award-id'),(105,113,'award-id')]"
"This work was supported in part by Shaanxi Provincial Key Research and Development Program under Grant 2018GY-167, in part by the Fundamental Research Funds for the Central Universities, under Grant 3102019ZDHQD05, and in part by the National Natural Science Foundation of China under Grant 61873343.","[(35,90,'institution'),(103,113,'award-id'),(130,185,'institution'),(199,213,'award-id'),(234,278,'institution'),(291,299,'award-id')]"
This work was supported in part by the National Natural Science Foundation of China under Grants 51407023 and 51377013 and in part by the Fundamental Research Funds for the Central Universities under Grant DUT15RC(4)04.,"[(39,83,'institution'),(97,105,'award-id'),(110,118,'award-id'),(138,193,'institution'),(206,218,'award-id')]"
This work was supported by National Natural Science Foundation of China under Project 51707007 and by grants from the Power Electronics Science and Education Development Program of Delta Group.,"[(27,71,'institution'),(86,94,'award-id'),(118,192,'institution')]"
"This work was supported in part by a JSPS KAKENHI grant, in part by the Hoso Bunka Foundation, and in part by the Awa Bank Science and Culture Foundation.","[(37,49,'institution'),(72,93,'institution'),(114,153,'institution')]"
This work was supported by the Natural Sciences and Engineering Research Council Canada.,"[(31,87,'institution')]"
This work was supported in part by the J. C. Bose Fellowship under Grant RP03128 and in part by FIST Scheme Project No. RP03195G.,"[(39,60,'institution'),(73,80,'award-id'),(96,100,'institution'),(120,128,'award-id')]"
"This work was supported by the National Research Foundation of Korea funded by the Korea government (Ministry of Science, ICT & Future Planning) under Grant 2018R1C1B5085447.","[(31,68,'institution'),(157,173,'award-id')]"
"This work was supported in part by the National Key R&D Program of China (Technology and application of wind power / photovoltaic power prediction for promoting renewable energy consumption, 2018YFB0904200) and in part by eponymous Complement S&T Program of State Grid Corporation of China (SGLNDKOOKJJS1800266).","[(39,72,'institution'),(191,205,'award-id'),(232,289,'institution'),(291,310,'award-id')]"
This work was supported by the Innosuisse - Swiss Innovation Agency.,"[(31,67,'institution')]"
